item,V1,V2,V3,V4,V5,Title,Artist,Style,Genre,Media,piclink,imglink,ID
1,3.787397658703131,-2.1058849450111112,1.4876851680456782,-0.5481656805341656,-3.352715635477592,Horse Attacked by a Lion,George Stubbs,Romanticism,wildlife painting,"oil, canvas",https://www.wikiart.org/en/george-stubbs/horse-attacked-by-a-lion,https://uploads8.wikiart.org/images/george-stubbs/horse-attacked-by-a-lion.jpg,1
10,6.705814943246406,0.8813219137950279,2.4400228583291748,1.6316709608949804,-1.1373261143909377,The Eildon Hills and the Tweed,James Ward,Romanticism,landscape,"oil, canvas",https://www.wikiart.org/en/james-ward/the-eildon-hills-and-the-tweed-1807,https://uploads8.wikiart.org/images/james-ward/the-eildon-hills-and-the-tweed-1807.jpg,10
100,-5.164538321728895,-0.9906572485128153,2.7402708233663042,-1.0854486379246864,4.622755144415993,Primrose,Anne Truitt,Minimalism,sculpture,sculpture,https://www.wikiart.org/en/anne-truitt/primrose-1962,https://uploads8.wikiart.org/images/anne-truitt/primrose-1962.jpg,100
101,-4.958078726856581,-6.591316771601095,-3.2724492896532555,-1.823010806903882,-1.9984843392498481,Ridiculous Portrait (Statue of Liberty),May Wilson,Pop Art,cityscape,collage,https://www.wikiart.org/en/may-wilson/ridiculous-portrait-statue-of-liberty-1972,https://uploads8.wikiart.org/images/may-wilson/ridiculous-portrait-statue-of-liberty-1972.jpg,101
102,-5.243320742533032,-0.7097293769626974,1.2268687147528374,-5.860957823795927,-2.6965964102917654,Enriched Bread,Corita Kent,Pop Art,figurative,"Screenprint, canvas",https://www.wikiart.org/en/corita-kent/enriched-bread-1965,https://uploads0.wikiart.org/00333/images/corita-kent/enriched-bread-1965.jpg,102
103,1.1045536137946959,-0.5723248389479139,5.015751992583856,-1.6881673268752235,0.9081208482471669,"Pies, Pies, Pies",Wayne Thiebaud,Pop Art,still life,"oil, canvas",https://www.wikiart.org/en/wayne-thiebaud/pies-pies-pies-1961,https://uploads8.wikiart.org/images/wayne-thiebaud/pies-pies-pies-1961.jpg,103
104,-3.919700657559225,0.8495214365967914,-1.6461853078832624,-3.233262333651589,-1.7868528641149988,Self-Portrait,Richard Hamilton,Pop Art,self-portrait,screenprint,https://www.wikiart.org/en/richard-hamilton/self-portrait-1967,https://uploads8.wikiart.org/images/richard-hamilton/self-portrait-1967.jpg,104
105,2.9876561166975883,1.828182881298849,-0.8025259176421505,-2.6043609328525603,-1.2951087272183925,In the car,Roy Lichtenstein,Pop Art,genre painting,"magna, canvas",https://www.wikiart.org/en/roy-lichtenstein/in-the-car-1963,https://uploads5.wikiart.org/images/roy-lichtenstein/in-the-car-1963(1).jpg,105
106,-4.791309203632699,-0.28317468527600037,1.2619332585933305,0.8826386285184086,-0.6203341007339884,Exclamation Point (Chartreuse),Richard Artschwager,Pop Art,installation,fabric,https://www.wikiart.org/en/richard-artschwager/exclamation-point-chartreuse-2008,https://uploads6.wikiart.org/images/richard-artschwager/exclamation-point-chartreuse-2008.jpg!Large.jpg,106
107,0.4574588054176474,-3.3745647678551056,-0.8765754972027756,0.004566917095777027,2.932013266670878,God/Dog,Stanley Pinker,Pop Art,animal painting,"oil, canvas",https://www.wikiart.org/en/stanley-pinker/god-dog,https://uploads8.wikiart.org/images/stanley-pinker/god-dog.jpg,107
108,-3.18904034364464,-1.6502625407642173,4.0183733598466596,0.11935481350696679,1.2357132329718923,Micron salon doloricida,Gianfranco Baruchello,Pop Art,installation,wood,https://www.wikiart.org/en/gianfranco-baruchello/micron-salon-doloricida-1962,https://uploads8.wikiart.org/images/gianfranco-baruchello/micron-salon-doloricida-1962.jpg,108
109,-1.406274694935666,-5.937153063626571,-7.794673284169805,1.023269794938251,-2.8774279953451845,Loose woman 2,Sergei Parajanov,Pop Art,symbolic painting,collage,https://www.wikiart.org/en/sergei-parajanov/loose-woman-2-19888,https://uploads6.wikiart.org/images/sergei-parajanov/loose-woman-2-1988.jpg!Large.jpg,109
11,6.196670341563672,5.65910179086656,3.9673512542022693,2.666379427321064,2.533974109286581,"Impression, sunrise",Claude Monet,Impressionism,cityscape,"oil, canvas",https://www.wikiart.org/en/claude-monet/impression-sunrise,https://uploads8.wikiart.org/images/claude-monet/impression-sunrise.jpg,11
110,-1.8221713134267965,-2.9209521899601785,2.827391347366598,-1.068443703003755,0.3816452542986631,Benz Racing Car,Andy Warhol,Pop Art,still life,collage,https://www.wikiart.org/en/andy-warhol/benz-racing-car,https://uploads7.wikiart.org/images/andy-warhol/benz-racing-car.jpg!Large.jpg,110
111,3.0837318843807062,-2.2670876206649915,-4.334749655075975,-0.42484675007817224,-1.5431231290351937,The Ancient of Days,William Blake,Symbolism,illustration,watercolor,https://www.wikiart.org/en/william-blake/the-ancient-of-days-1794,https://uploads8.wikiart.org/images/william-blake/the-ancient-of-days-1794.jpg,111
112,0.5536933604478392,-2.124425635937485,-3.737342746999008,2.4506026397226477,-1.360963215752801,Marine Terrace with initials,Victor Hugo,Symbolism,figurative,"oil, canvas",https://www.wikiart.org/en/victor-hugo/marine-terrace-with-initials-1855,https://uploads8.wikiart.org/images/victor-hugo/marine-terrace-with-initials-1855.jpg,112
113,2.3555330182856964,-2.2697619716113726,-1.092150744989709,4.470422120631226,1.8399597578626634,The Poor Fisherman,Pierre Puvis de Chavannes,Symbolism,genre painting,"oil, canvas",https://www.wikiart.org/en/pierre-puvis-de-chavannes/the-poor-fisherman,https://uploads8.wikiart.org/images/pierre-puvis-de-chavannes/the-poor-fisherman.jpg,113
114,3.4907645349236223,-4.099185157005592,-1.3204830593692156,1.2733483283852103,-2.0379535089359764,Oedipus and the Sphinx,Gustave Moreau,Symbolism,Mythological painting,"oil, canvas",https://www.wikiart.org/en/gustave-moreau/the-sphinx-1864,https://uploads8.wikiart.org/images/gustave-moreau/the-sphinx-1864.jpg,114
115,3.0752873315332554,-4.623147589952269,2.3909230985497008,-5.014470610818977,-1.8466396288912998,Christ and the two Marys,William Holman Hunt,Symbolism,Religious painting,"oil, canvas",https://www.wikiart.org/en/william-holman-hunt/christ-and-the-two-marys,https://uploads8.wikiart.org/images/william-holman-hunt/christ-and-the-two-marys.jpg,115
116,4.747433647361897,1.6992118459165049,0.31021217783888005,1.956071843420099,1.0839729674586809,The Isle of the Dead,Arnold Bocklin,Symbolism,allegorical painting,"oil, panel",https://www.wikiart.org/en/arnold-bocklin/the-isle-of-the-dead-1883,https://uploads8.wikiart.org/images/arnold-b-cklin/the-isle-of-the-dead-1883.jpg!HD.jpg,116
117,0.49563034009024287,-2.5299744288197235,-4.5229964035547425,1.7554802730888783,-2.4496117363555463,Fallen Angel Looking at a Cloud,Odilon Redon,Symbolism,symbolic painting,"oil, canvas",https://www.wikiart.org/en/odilon-redon/fallen-angel-looking-at-at-cloud,https://uploads8.wikiart.org/images/odilon-redon/fallen-angel-looking-at-at-cloud.jpg,117
118,2.036701882858602,0.6029739561126217,0.6492165180767991,3.8098637496814947,-0.28033159302011085,Pegasus Departing,Albert Pinkham Ryder,Symbolism,Mythological painting,"oil, canvas",https://www.wikiart.org/en/albert-pinkham-ryder/pegasus-departing-1901,https://uploads8.wikiart.org/images/albert-pinkham-ryder/pegasus-departing-1901.jpg,118
119,3.765510362040961,-1.2132709300994693,0.7465628747308141,-0.4826529882390328,-2.9403101150662048,Fame ,Luc-Oliver Merson,Symbolism,allegorical painting,"oil, canvas",https://www.wikiart.org/en/luc-olivier-merson/fame-la-renomme-e-27-x-33-cm-1889,https://uploads8.wikiart.org/images/luc-olivier-merson/fame-la-renomme-e-27-x-33-cm-1889.jpg,119
12,6.3681474083928515,4.18174897227387,1.5940493820799508,1.1943506983209804,2.229849266460819,The Bay of Douarnenez,Eugene Boudin,Impressionism,landscape,"oil, canvas",https://www.wikiart.org/en/eugene-boudin/the-bay-of-douarnenez-1897,https://uploads8.wikiart.org/images/eugene-boudin/the-bay-of-douarnenez-1897.jpg,12
120,-2.3841652804294706,0.5671097519054453,3.0324778291746326,-0.5876167327695948,-2.436565654268595,Overall study of the life of weary,Ferdinand Hodler,Symbolism,sketch and study,"pencil, paper",https://www.wikiart.org/en/ferdinand-hodler/overall-study-of-the-life-of-weary,https://uploads8.wikiart.org/images/ferdinand-hodler/overall-study-of-the-life-of-weary.jpg,120
121,-0.20234923809086836,1.4805485724495544,-1.5990882602135812,-0.09658121634944529,-0.6487707223385182,Spring walk ,Georgy Yakulov,Cubism,genre painting,"gouache, card",https://www.wikiart.org/en/georgy-yakulov/spring-walk-1915,https://uploads8.wikiart.org/images/georgy-yakulov/spring-walk-1915.jpg,121
122,-2.220398382769123,3.855568704835441,-4.770779689219949,1.0210789021387767,-0.1623979846198294,Portrait of an Actor (Félix Barré),Jacques Vilon,Cubism,portrait,drypoint,https://www.wikiart.org/en/jacques-villon/portrait-of-an-actor-f-lix-barr-1913,https://uploads8.wikiart.org/images/jacques-villon/portrait-of-an-actor-f-lix-barr-1913.jpg,122
123,-4.324270893137041,-2.1811412387056754,-3.007034138454795,-1.9171978267012384,0.09523652689594651,Visage criant a la grande main,Julio Gonzalez,Cubism,portrait,"gouache, card",https://www.wikiart.org/en/julio-gonzalez/visage-criant-a-la-grande-main-1941,https://uploads8.wikiart.org/images/julio-gonzalez/visage-criant-a-la-grande-main-1941.jpg,123
124,-1.1060949580760626,-0.18407995336927163,-3.908160267636015,-0.30167591601252636,0.16758865923283625,Bather,Raoul Dufy,Cubism,nude painting,etching,https://www.wikiart.org/en/raoul-dufy/bather-1908,https://uploads8.wikiart.org/images/raoul-dufy/bather-1908.jpg,124
125,-2.1776389761620822,0.9223582469805663,-2.5681090187435918,1.5751881305412982e-4,2.575209123985175,Still-life with Chessboard and Pipe,Bela Kadar,Cubism,still life,"oil, canvas",https://www.wikiart.org/en/bela-kadar/still-life-with-chessboard-and-pipe-1920,https://uploads8.wikiart.org/images/bela-kadar/still-life-with-chessboard-and-pipe-1920.jpg,125
126,-2.24615230049221,1.4694233780351202,-2.4766876143451815,-3.254210823683567,2.2932842067804233,"Violin, Bottle Flowers in a Glass and Eight of Spades",Louis Marcoussis,Cubism,still life,"oil, canvas",https://www.wikiart.org/en/louis-marcoussis/violin-bottle-flowers-in-a-glass-and-eight-of-spades-1919,https://uploads8.wikiart.org/images/louis-marcoussis/violin-bottle-flowers-in-a-glass-and-eight-of-spades-1919.jpg,126
127,-1.4492726867704504,4.8928075670664795,-2.0902233381499,-0.6005522233069285,-3.4092675832922956,L'oiseau,Leopold Survage,Cubism,cityscape,"oil, canvas",https://www.wikiart.org/en/leopold-survage/l-oiseau-19155,https://uploads8.wikiart.org/images/l-opold-survage/l-oiseau-1915.jpg,127
128,-3.6694973726152655,1.7769150866533716,-0.8429783574688593,1.4527177306625916,0.8147910369343855,Le Monogramme,Maria Blanchard,Cubism,figurative,"oil, canvas",https://www.wikiart.org/en/maria-blanchard/le-monogramme-1916,https://uploads1.wikiart.org/00334/images/maria-blanchard/le-monogramme-1916.jpg!HD.jpg,128
129,-2.3337493261509965,2.467400900277693,-0.10805545457187106,-3.024340193288584,-1.156638909809044,Painting,Patrick Henry Bruce,Cubism,still life,"oil, canvas",https://www.wikiart.org/en/patrick-henry-bruce/painting-1930,https://uploads8.wikiart.org/images/patrick-henry-bruce/painting-1930.jpg,129
13,4.200992830371997,2.1850672352123675,3.377494222950464,-2.5864863368048803,0.16593427815161385,"Avenue de l'Opera, Place du Theatre Francais. Misty",Camille Pissarro,Impressionism,cityscape,"oil, canvas",https://www.wikiart.org/en/camille-pissarro/avenue-de-l-opera-place-du-theatre-francais-misty,https://uploads8.wikiart.org/images/camille-pissarro/avenue-de-l-opera-place-du-theatre-francais-misty.jpg,13
130,-1.7906493953115727,1.569979833029717,-5.209582116958361,-0.17550125471452777,-0.05152231562744021,Composition with skull,Pablo Picasso,Cubism,vanitas,"oil, canvas",https://www.wikiart.org/en/pablo-picasso/composition-with-skull-1908,https://uploads8.wikiart.org/images/pablo-picasso/composition-with-skull-1908.jpg,130
131,5.290459674877243,2.206007867379545,2.3020301572673993,-1.4796835647635709,-0.7327581615297866,A Friend in Need,Cassius Marcellus Coolidge,Kitsch,animal painting,"oil, canvas",https://www.wikiart.org/en/cassius-marcellus-coolidge/a-friend-in-need-1903,https://uploads6.wikiart.org/00257/images/cassius-marcellus-coolidge/a-friend-in-need-1903-c-m-coolidge.jpg!Large.jpg,131
132,4.010655340251419,1.7076336938045427,2.928044121703939,-2.513120851357928,-1.5104769297269394,Untitled Harrison Fisher,Harrison Fisher,Kitsch,design,"oil, canvas",https://www.wikiart.org/en/harrison-fisher/untitled-32,https://uploads8.wikiart.org/images/harrison-fisher/untitled-32.jpg,132
133,2.6260463943706487,-0.04219441690973745,-2.3896645753607997,-1.7104314171033401,1.6455167568396667,Mending the Pirate Flag,Frank Xavier Leyendecker,Kitsch,illustration,"oil, canvas",https://www.wikiart.org/en/frank-xavier-leyendecker/mending-the-pirate-flag,https://uploads1.wikiart.org/00137/images/frank-xavier-leyendecker/mending-the-pirate-flag.jpg!HalfHD.jpg,133
134,3.022485361071584,3.022536549177356,2.3821632366383403,-3.5892251214909385,-1.4932766493016219,Ducks,Jessie Arms Botke,Kitsch,wildlife painting,"oil, canvas",https://www.wikiart.org/en/jessie-arms-botke/ducks-1920,https://uploads4.wikiart.org/00307/images/jessie-arms-botke/ducks-1920.jpg!Large.jpg,134
135,3.4620970387938423,-0.8165513621934092,3.1114147071483584,1.5727063817750857,2.626691773578616,Coca Cola Springboard Girl Tin Serving Tray,Haddon Sundblom,Kitsch,advertisement,metal,https://www.wikiart.org/en/haddon-sundbloom/coca-cola-springboard-girl-tin-serving-tray-1939,https://uploads1.wikiart.org/00220/images/haddon-sundbloom/h1097-l86448450.jpg!Large.jpg,135
136,2.7621882146366636,2.5547745375750313,0.9694786866025721,1.6456716526091917,-4.494880055421334,Wind,Konrad Zuse,Kitsch,figurative,"oil, canvas",https://www.wikiart.org/en/konrad-zuse/wind-1963,https://uploads1.wikiart.org/00243/images/konrad-zuse/6332-80x55.jpg!PinterestSmall.jpg,136
137,1.0590716401980027,-0.7712882289724458,-4.676270051976777,-0.9374147749942491,0.10762791190803611,Self Portrait,Vladimir Tretchikoff,Kitsch,self-portrait,"oil, canvas",https://www.wikiart.org/en/vladimir-tretchikoff/self-portrait-1950,https://uploads5.wikiart.org/00231/images/vladimir-tretchikoff/at244945002.jpg!Portrait.jpg,137
138,2.3822916343345995,-4.799834562605709,-3.0617177307777745,6.568773183304455,-0.825627376529815,A Princess of Mars,Frank Frazette,Kitsch,illustration,"oil, canvas",https://www.wikiart.org/en/frank-frazetta/a-princess-of-mars,https://uploads8.wikiart.org/00307/images/frank-frazetta/a-princess-of-mars.jpg,138
139,2.529598232234293,-0.2332804848445133,-1.6799324976394403,0.14665340749837136,1.6552803940672371,Untitled Mahmoud Farshchian,Mahmoud Farshchian,Kitsch,figurative,"oil, canvas",https://www.wikiart.org/en/mahmoud-farshchian/untitled-8,https://uploads1.wikiart.org/00311/images/mahmoud-farshchian/c9150b9cd75fd48238dbdaff6e0f74e8.jpg!Large.jpg,139
14,3.1720512440246518,3.304897096377882,1.0433240823368406,3.716090406668392,2.005637350970386,Effect of Snow at Petit-Montrouge,Edouard Manet,Impressionism,cityscape,"oil, canvas",https://www.wikiart.org/en/edouard-manet/effect-of-snow-at-petit-montrouge-1870,https://uploads8.wikiart.org/images/edouard-manet/effect-of-snow-at-petit-montrouge-1870.jpg,14
140,7.662709048282176,2.645750942059003,3.5163169631793836,0.9177966912619666,0.25657703224407974,"San Francisco, Market Street",Thomas Kinkade,Kitsch,cityscape,"oil, canvas",https://www.wikiart.org/en/thomas-kinkade/san-francisco-market-street-1994,https://uploads8.wikiart.org/images/thomas-kinkade/san-francisco-market-street-1994.jpg,140
141,3.099386388626978,-2.7115952642937975,-0.6656838122900963,0.3238835718792296,-3.4360631549001726,The Apotheosis of St. Ignatius,Giovanni Battista Gaulli,Rococo,Religious painting,"oil, canvas",https://www.wikiart.org/en/giovanni-battista-gaulli/the-apotheosis-of-st-ignatius-1685,https://uploads0.wikiart.org/00276/images/giovanni-battista-gaulli/the-apotheosis-of-st-ignatius.jpg!Blog.jpg,141
142,2.1901920742241354,-3.890369717867379,1.049109264649364,-1.9288301693641425,-0.8102844125078891,A Gentleman in a Gold Patterned Coat and Violet-Brown Cape,Rosalba Carriera,Rococo,portrait,"oil, canvas",https://www.wikiart.org/en/rosalba-carriera/a-gentleman-in-a-gold-patterned-coat-and-violet-brown-cape-1727,https://uploads8.wikiart.org/images/rosalba-carriera/a-gentleman-in-a-gold-patterned-coat-and-violet-brown-cape-1727.jpg,142
143,3.070596600545007,-2.7660672728509157,2.0345130686518553,-0.7665213334591157,2.4134823262165974,Reception of August the Strong in the Berlin City Palaces,Antoine Pesne,Rococo,portrait,"oil, canvas",https://www.wikiart.org/en/antoine-pesne/reception-of-august-the-strong-in-the-berlin-city-palaces-1729,https://uploads8.wikiart.org/images/antoine-pesne/reception-of-august-the-strong-in-the-berlin-city-palaces-1729.jpg,143
144,3.9138002764482587,-2.8691286585775675,-3.7623431000995096,-2.151040153788974,-0.497355098953667,Le Bain De Diane,Jean-Baptiste van Loo,Rococo,Mythological painting,"oil, canvas",https://www.wikiart.org/en/jean-baptiste-van-loo/le-bain-de-diane,https://uploads6.wikiart.org/00308/images/jean-baptiste-van-loo/jean-baptiste-van-loo-le-bain-de-diane.jpg!HD.jpg,144
145,2.4405988830273593,1.0519102891004533,2.79674242108254,-1.191192981395813,-0.729963820698378,Faun,Antoine Watteau,Rococo,illustration,"oil, panel",https://www.wikiart.org/en/antoine-watteau/faun-1708,https://uploads8.wikiart.org/images/antoine-watteau/faun-1708.jpg,145
146,4.066478146274913,-1.0623833613885376,0.2497759392510243,-1.414251956255367,1.0134256127587629,Die Liebenden,Jean-Marc Nattier,Rococo,genre painting,"oil, canvas",https://www.wikiart.org/en/jean-marc-nattier/die-liebenden-1744,https://uploads8.wikiart.org/images/jean-marc-nattier/die-liebenden-1744.jpg,146
147,4.146437023806189,-2.205335455765024,-0.30680137069241664,-3.0366223945066437,0.31212294955295417,Abundance,Jean-Baptiste Oudry,Rococo,allegorical painting,"oil, canvas",https://www.wikiart.org/en/jean-baptiste-oudry/abundance-1719,https://uploads3.wikiart.org/00366/images/jean-baptiste-oudry/jean-baptiste-oudry-abundance-1719-meisterdrucke-51603.jpg!HalfHD.jpg,147
148,4.533425161845082,-2.651893872114726,-0.8602438708257831,-0.7857795542621512,0.05663230790703494,The Apotheosis of Saint Jerome with Saint Peter of Alcántara and an Unidentified Franciscan,Giambattista Pittoni,Rococo,Religious painting,"oil, canvas",https://www.wikiart.org/en/giambattista-pittoni/the-apotheosis-of-saint-jerome-with-saint-peter-of-alcantara-and-an-unidentified-franciscan-1725,https://uploads6.wikiart.org/00250/images/giambattista-pittoni/giovanni-battista-pittoni-the-apotheosis-of-saint-jerome-with-saint-peter-of-alcantara-and-an.jpg!HalfHD.jpg,148
149,5.527730095596541,-1.6616274652409924,0.29235657470292803,1.7810526896882535,-0.7021660532480849,Apotheosis of Hercules,Francois Lemoyne,Rococo,Mythological painting,"oil, canvas",https://www.wikiart.org/en/francois-lemoyne/lapotheose-dhercule,https://uploads2.wikiart.org/00308/images/francois-lemoyne/fran-ois-lemoyne-l-apoth-ose-d-hercule-google-art-project.jpg!HD.jpg,149
15,2.2879926258288035,1.9272441673257015,-0.3230884656197629,3.5722365167612797,-0.9545490305777361,Study for Mouth of the River,James McNeill Whistler,Impressionism,landscape,watercolor,https://www.wikiart.org/en/james-mcneill-whistler/study-for-mouth-of-the-river-1877,https://uploads8.wikiart.org/images/james-mcneill-whistler/study-for-mouth-of-the-river-1877.jpg,15
150,3.787819146571787,-0.5919548300374046,-1.0110887674258477,-1.6764072975612503,0.14199827639346976,"The Force of Eloquence, Bellerophon and Pegasus",Giovanni Battista Tiepolo,Rococo,allegorical painting,fresco,https://www.wikiart.org/en/giovanni-battista-tiepolo/the-force-of-eloquence-bellerophon-and-pegasus,https://uploads8.wikiart.org/images/giovanni-battista-tiepolo/the-force-of-eloquence-bellerophon-and-pegasus.jpg,150
151,-3.301714675369415,0.2125564541509026,-1.674516245010211,0.46851834251865104,-0.9060717465821929,Circle Composition,Henryk Berlewi,Op Art,abstract,ink,https://www.wikiart.org/en/henryk-berlewi/circle-composition,https://uploads8.wikiart.org/images/henryk-berlewi/circle-composition.jpg,151
152,-3.481206067563374,1.2049280433308707,-1.9271369356562407,0.7467243563563603,1.3055080663252236,Hand with Fir Cone,M.C. Escher,Op Art,illustration,ink,https://www.wikiart.org/en/m-c-escher/not_detected_204652,https://uploads8.wikiart.org/images/m-c-escher/not_detected_204652.jpg,152
153,-1.3748897421597825,2.613638417369856,-2.447872848677603,-0.6783788059345105,0.7797341557361556,Studie 406,Hans Hinterreiter,Op Art,tessellation,"oil, canvas",https://www.wikiart.org/en/hans-hinterreiter/studie-406-1937,https://uploads8.wikiart.org/images/hans-hinterreiter/studie-406-1937.jpg,153
154,-1.5795841128051085,-1.9166866683052834,-3.1653141893160184,-1.8968610596856497,-1.6407673257393949,The Chess Board,Victor Vasarely,Op Art,still life,"oil, board",https://www.wikiart.org/en/victor-vasarely/the-chess-board-1935,https://uploads8.wikiart.org/images/victor-vasarely/the-chess-board-1935.jpg,154
155,-1.9086379673499356,0.6587811788379816,0.07134449116774991,6.130463849530537,-1.345233751223962,Untitled Lothar Charoux,Lothar Charoux,Op Art,abstract,"oil, canvas",https://www.wikiart.org/en/lothar-charoux/untitled-1980,https://uploads2.wikiart.org/images/lothar-charoux/untitled-1980(1).jpg!Large.jpg,155
156,-3.9811002261457102,1.3003104034856787,-0.2671570254864308,-0.08339948385223744,-1.9429925074047953,Untitled Gego,Gego,Op Art,abstract,"pencil, paper",https://www.wikiart.org/en/gego/untitled-1966-3,https://uploads8.wikiart.org/images/gego/untitled-1966-3.jpg,156
